"Stratum","Count","pi","Total","pi_ln_pi","shannon_index"
"0.70-0.75",1,0.00204918032786885,488,-0.0126850725529778,0.480202384149872
"0.75-0.80",12,0.0245901639344262,488,-0.0911166087557003,0.480202384149872
"0.80-0.85",24,0.0491803278688525,488,-0.148144011910092,0.480202384149872
"0.85-0.90",14,0.0286885245901639,488,-0.101880354646169,0.480202384149872
"0.90-0.95",19,0.0389344262295082,488,-0.126376336284933,0.480202384149872
"0.95-1.00",0,0,488,0,0.480202384149872
