"Stratum","Count","pi","Total","pi_ln_pi","shannon_index"
"0.70-0.75",1,0.0048780487804878,205,-0.0259659023372605,0.0971011978313841
"0.75-0.80",0,0,205,0,0.0971011978313841
"0.80-0.85",1,0.0048780487804878,205,-0.0259659023372605,0.0971011978313841
"0.85-0.90",0,0,205,0,0.0971011978313841
"0.90-0.95",2,0.00975609756097561,205,-0.0451693931568631,0.0971011978313841
"0.95-1.00",0,0,205,0,0.0971011978313841
