"Stratum","Count","pi","Total","pi_ln_pi","shannon_index"
"0.70-0.75",3,0.0109489051094891,274,-0.0494290053035032,0.188018614958631
"0.75-0.80",4,0.0145985401459854,274,-0.0617056021207033,0.188018614958631
"0.80-0.85",2,0.0072992700729927,274,-0.0359122695315922,0.188018614958631
"0.85-0.90",1,0.00364963503649635,274,-0.0204858690014163,0.188018614958631
"0.90-0.95",0,0,274,0,0.188018614958631
"0.95-1.00",1,0.00364963503649635,274,-0.0204858690014163,0.188018614958631
