"Stratum","Count","pi","Total","pi_ln_pi","shannon_index"
"0.70-0.75",0,0,31,0,0.110773780789843
"0.75-0.80",0,0,31,0,0.110773780789843
"0.80-0.85",0,0,31,0,0.110773780789843
"0.85-0.90",0,0,31,0,0.110773780789843
"0.90-0.95",1,0.032258064516129,31,-0.110773780789843,0.110773780789843
"0.95-1.00",0,0,31,0,0.110773780789843
