"id","Cosine_score"
"167655",0.7924
"181517",0.9283
"181517",0.9039
"262348",0.7355
"181542",0.7693
"189671",0.7471
"181517",0.831
"181517",0.891
"280383",0.7388
"167655",0.7613
"181517",0.8258
"198914",0.7691
"181517",0.8902
"198914",0.7716
"181542",0.9894
"198914",0.7716
"181517",0.8902
"181517",0.9039
"181517",0.831
"167655",0.7924
"181542",0.7693
"167655",0.7613
"181517",0.8258
"198914",0.7691
"181517",0.9283
"262348",0.7355
"181517",0.891
"280383",0.7388
"181542",0.9894
"280383",0.7388
"189671",0.7471
"181542",0.7693
"181542",0.9894
"257050",0.8333
"262348",0.7355
