"Stratum","Count","pi","Total","pi_ln_pi","shannon_index"
"0.70-0.75",8,0.0346320346320346,231,-0.116466707146042,0.541293758514753
"0.75-0.80",11,0.0476190476190476,231,-0.144977258939211,0.541293758514753
"0.80-0.85",5,0.0216450216450216,231,-0.0829649306945388,0.541293758514753
"0.85-0.90",4,0.0173160173160173,231,-0.0702359021541455,0.541293758514753
"0.90-0.95",4,0.0173160173160173,231,-0.0702359021541455,0.541293758514753
"0.95-1.00",3,0.012987012987013,231,-0.0564130574266712,0.541293758514753
