"Stratum","Count","pi","Total","pi_ln_pi","shannon_index"
"0.70-0.75",5,0.0129533678756477,386,-0.0563005111014343,0.504755176590858
"0.75-0.80",11,0.0284974093264249,386,-0.101392132288422,0.504755176590858
"0.80-0.85",15,0.038860103626943,386,-0.126209345920827,0.504755176590858
"0.85-0.90",10,0.0259067357512953,386,-0.0946438413593468,0.504755176590858
"0.90-0.95",15,0.038860103626943,386,-0.126209345920827,0.504755176590858
"0.95-1.00",0,0,386,0,0.504755176590858
