"Stratum","Count","pi","Total","pi_ln_pi","shannon_index"
"0.70-0.75",0,0,376,0,0.415071191402642
"0.75-0.80",11,0.0292553191489362,376,-0.103320831320497,0.415071191402642
"0.80-0.85",11,0.0292553191489362,376,-0.103320831320497,0.415071191402642
"0.85-0.90",11,0.0292553191489362,376,-0.103320831320497,0.415071191402642
"0.90-0.95",9,0.023936170212766,376,-0.0893385135491571,0.415071191402642
"0.95-1.00",1,0.00265957446808511,376,-0.0157701838919944,0.415071191402642
