"id","Cosine_score"
"167655",0.7924
"181515",0.8161
"181515",0.8404
"181515",0.9137
"181515",0.815
"181515",0.9035
"181515",0.8933
"181515",0.9404
"167655",0.7613
"181515",0.8174
"214133",0.7122
"181517",0.9039
"300474",0.7608
"181517",0.8258
"181517",0.831
"181517",0.891
"140037",0.9123
"300474",0.7535
"167655",0.7924
"167655",0.7613
"300474",0.7556
"198914",0.7716
"181517",0.9283
"198914",0.7691
"170584",0.7289
"181517",0.8902
"181515",0.9035
"181515",0.8174
"181515",0.8404
"181515",0.8161
"257078",0.8333
"270580",0.9312
"162545",0.8576
"181518",0.8927
"292490",0.7402
"167655",0.7613
"181515",0.9137
"181517",0.9039
"181517",0.831
"257946",0.9168
"181518",0.8945
"181518",0.8172
"181515",0.9404
"181515",0.815
"292489",0.7488
"181518",0.8247
"181517",0.8902
"181518",0.9245
"167655",0.7924
"181517",0.9283
"181517",0.891
"19604",0.71
"181517",0.8258
"181518",0.9042
"181515",0.8933
"292488",0.8653
