"Stratum","Count","pi","Total","pi_ln_pi","shannon_index"
"0.70-0.75",36,0.0376175548589342,957,-0.123396280363518,1.68018497902377
"0.75-0.80",44,0.0459770114942529,957,-0.141591437128032,1.68018497902377
"0.80-0.85",336,0.351097178683386,957,-0.367490689425868,1.68018497902377
"0.85-0.90",488,0.509926854754441,957,-0.343429610211814,1.68018497902377
"0.90-0.95",320,0.334378265412748,957,-0.366305503250719,1.68018497902377
"0.95-1.00",220,0.229885057471264,957,-0.337971458643814,1.68018497902377
