"Stratum","Count","pi","Total","pi_ln_pi","shannon_index"
"0.70-0.75",9,0.00675168792198049,1333,-0.0337446846853581,0.303065034909132
"0.75-0.80",9,0.00675168792198049,1333,-0.0337446846853581,0.303065034909132
"0.80-0.85",15,0.0112528132033008,1333,-0.0504929158185652,0.303065034909132
"0.85-0.90",0,0,1333,0,0.303065034909132
"0.90-0.95",21,0.0157539384846212,1333,-0.0653893192284779,0.303065034909132
"0.95-1.00",48,0.0360090022505626,1333,-0.119693430491372,0.303065034909132
