"Stratum","Count","pi","Total","pi_ln_pi","shannon_index"
"0.70-0.75",1,0.0053475935828877,187,-0.0279738428708801,0.0765081897831223
"0.75-0.80",2,0.0106951871657754,187,-0.0485343469122421,0.0765081897831223
"0.80-0.85",0,0,187,0,0.0765081897831223
"0.85-0.90",0,0,187,0,0.0765081897831223
"0.90-0.95",0,0,187,0,0.0765081897831223
"0.95-1.00",0,0,187,0,0.0765081897831223
