"Stratum","Count","pi","Total","pi_ln_pi","shannon_index"
"0.70-0.75",0,0,55,0,0.218581810103589
"0.75-0.80",1,0.0181818181818182,55,-0.0728606033678631,0.218581810103589
"0.80-0.85",1,0.0181818181818182,55,-0.0728606033678631,0.218581810103589
"0.85-0.90",1,0.0181818181818182,55,-0.0728606033678631,0.218581810103589
"0.90-0.95",0,0,55,0,0.218581810103589
"0.95-1.00",0,0,55,0,0.218581810103589
