"id","Cosine_score"
"251240",0.7949
"189671",0.7471
"167655",0.7613
"181542",0.9894
"181542",0.7693
"167655",0.7924
"189671",0.7471
"300474",0.7608
"181517",0.831
"181517",0.9039
"181542",0.9894
"251240",0.7949
"181517",0.891
"181542",0.7693
"300474",0.7535
"181517",0.8258
"300474",0.7556
"167655",0.7613
"181517",0.8902
"198914",0.7716
"198914",0.7691
"181517",0.9283
"167655",0.7924
"292866",0.8565
"19586",0.7232
"292490",0.7402
"257050",0.8333
"181542",0.9894
"292863",0.7812
"189671",0.7471
"167655",0.7613
"181542",0.7693
"167655",0.7924
