"Stratum","Count","pi","Total","pi_ln_pi","shannon_index"
"0.70-0.75",0,0,84,0,0.158243457101547
"0.75-0.80",1,0.0119047619047619,84,-0.052747819033849,0.158243457101547
"0.80-0.85",1,0.0119047619047619,84,-0.052747819033849,0.158243457101547
"0.85-0.90",0,0,84,0,0.158243457101547
"0.90-0.95",1,0.0119047619047619,84,-0.052747819033849,0.158243457101547
"0.95-1.00",0,0,84,0,0.158243457101547
