"id","Cosine_score"
"181515",0.9035
"181517",0.9283
"181515",0.9137
"181515",0.8933
"181515",0.815
"181515",0.8161
"181515",0.8174
"181517",0.891
"181517",0.8902
"181517",0.8258
"181517",0.9039
"181517",0.831
"181515",0.9404
"181515",0.8404
"186787",0.8495
"167807",0.8354
"181518",0.8945
"181518",0.8247
"181542",0.7693
"181515",0.9137
"181515",0.8404
"181515",0.8174
"167807",0.8386
"181518",0.8172
"182288",0.8648
"181517",0.9283
"181518",0.8927
"181515",0.9035
"214133",0.7122
"167655",0.7613
"181517",0.8902
"181515",0.8161
"181542",0.9894
"181515",0.815
"181515",0.8933
"167655",0.7924
"978",0.95
"181517",0.891
"167807",0.8056
"181518",0.9042
"140046",0.9322
"181517",0.831
"181517",0.9039
"181515",0.9404
"181517",0.8258
"181518",0.9245
"181515",0.8174
"19516",0.7703
"19586",0.7232
"181515",0.815
"181517",0.8902
"124250",0.7981
"181515",0.8404
"181515",0.9404
"181517",0.831
"181515",0.8933
"181515",0.9137
"19604",0.71
"181517",0.9039
"181515",0.8161
"181517",0.8258
"345429",0.7395
"257078",0.8333
"181517",0.891
"214133",0.7122
"181517",0.9283
"181515",0.9035
