"id","Cosine_score"
"280761",0.8656
"292445",0.8422
"292445",0.8484
"282170",0.8743
"292445",0.7409
"186787",0.8495
"280761",0.8743
"170584",0.7289
"140046",0.9322
"292445",0.8484
"300790",0.7831
"292445",0.7409
"292445",0.8422
"978",0.95
"288437",0.7971
"280761",0.8743
"182288",0.8648
"282170",0.8743
"288437",0.742
"280761",0.8656
"300790",0.7263
"285664",0.8656
"214133",0.7122
"280761",0.8743
"257092",0.8428
"292445",0.7409
"292445",0.8422
"282170",0.8743
"19586",0.7232
"280761",0.8656
"257078",0.8333
"214133",0.7122
"292866",0.8565
"292445",0.8484
