"Stratum","Count","pi","Total","pi_ln_pi","shannon_index"
"0.70-0.75",0,0,254,0,0.148421878845191
"0.75-0.80",6,0.0236220472440945,254,-0.0884781448296964,0.148421878845191
"0.80-0.85",1,0.00393700787401575,254,-0.0218005286103092,0.148421878845191
"0.85-0.90",0,0,254,0,0.148421878845191
"0.90-0.95",2,0.0078740157480315,254,-0.0381432054051858,0.148421878845191
"0.95-1.00",0,0,254,0,0.148421878845191
