"Stratum","Count","pi","Total","pi_ln_pi","shannon_index"
"0.70-0.75",1,0.00206185567010309,485,-0.0127508224555412,0.137877917617689
"0.75-0.80",2,0.00412371134020619,485,-0.0226433060221754,0.137877917617689
"0.80-0.85",4,0.00824742268041237,485,-0.0395699342665368,0.137877917617689
"0.85-0.90",3,0.00618556701030928,485,-0.0314569274367178,0.137877917617689
"0.90-0.95",3,0.00618556701030928,485,-0.0314569274367178,0.137877917617689
"0.95-1.00",0,0,485,0,0.137877917617689
