"id","MQScore"
"338184","0.793084"
"327623","0.770511"
"338195","0.768101"
"346608","0.659222"
"343896","0.719312"
"281246","0.032021299999999996"
"327587","0.517347"
"338190","0.777675"
"327587","0.517347"
"346610","0.48257700000000003"
"281246","0.032021299999999996"
"343904","0.760705"
"338184","0.793084"
"343904","0.760705"
"346608","0.659222"
"343897","0.7551399999999999"
"327623","0.770511"
"338184","0.793084"
"338186","0.802334"
"281246","0.032021299999999996"
"327587","0.517347"
"327608","0.757645"
"270793","0.046506599999999995"
