"id","Cosine_score"
"181517",0.8258
"181515",0.8404
"181515",0.9035
"181517",0.9039
"181515",0.815
"253532",0.7287
"257050",0.8333
"181517",0.891
"181515",0.9404
"181515",0.8174
"181517",0.831
"167655",0.7924
"181515",0.8933
"181517",0.8902
"309379",0.8227
"181515",0.9137
"186787",0.8495
"181517",0.9283
"167655",0.7613
"253532",0.8999
"181515",0.8161
"257078",0.8333
"181517",0.9039
"181517",0.8902
"167655",0.7924
"181517",0.8258
"167655",0.7613
"181515",0.815
"181517",0.831
"181517",0.891
"181515",0.9404
"181515",0.9137
"181515",0.8933
"181515",0.8404
"181515",0.9035
"181517",0.9283
"181515",0.8161
"181515",0.8174
"181515",0.815
"257078",0.8333
"181518",0.8172
"167655",0.7613
"292866",0.8565
"181515",0.8404
"181515",0.8174
"181515",0.8933
"181518",0.9042
"181518",0.8927
"181515",0.9137
"181518",0.8247
"181518",0.8945
"257050",0.8333
"181515",0.9404
"167655",0.7924
"181518",0.9245
"181515",0.8161
"181515",0.9035
"19516",0.7703
