"Stratum","Count","pi","Total","pi_ln_pi","shannon_index"
"0.70-0.75",6,0.0112781954887218,532,-0.0505813987230856,0.184995032410855
"0.75-0.80",1,0.0018796992481203,532,-0.0117982020476347,0.184995032410855
"0.80-0.85",5,0.0093984962406015,532,-0.0438647140686799,0.184995032410855
"0.85-0.90",2,0.0037593984962406,532,-0.0209905876269989,0.184995032410855
"0.90-0.95",4,0.0075187969924812,532,-0.0367695423174568,0.184995032410855
"0.95-1.00",2,0.0037593984962406,532,-0.0209905876269989,0.184995032410855
