"id","Cosine_score"
"181515",0.8174
"181515",0.9137
"181515",0.815
"167655",0.7924
"167655",0.7613
"181515",0.9404
"186787",0.8495
"181515",0.9035
"181515",0.8933
"164356",0.7918
"181515",0.8404
"181515",0.8161
"248055",0.7386
"181517",0.8902
"181517",0.831
"214133",0.7122
"181517",0.8258
"167655",0.7613
"181517",0.9039
"140046",0.9322
"181517",0.9283
"167655",0.7924
"181517",0.891
"300474",0.7556
"300474",0.7535
"140042",0.8968
"300474",0.7608
"248055",0.7386
"292863",0.7812
"257078",0.8333
"257946",0.9168
