"Stratum","Count","pi","Total","pi_ln_pi","shannon_index"
"0.70-0.75",5,0.027027027027027,185,-0.0975923760174115,0.275548226234399
"0.75-0.80",3,0.0162162162162162,185,-0.0668390843742197,0.275548226234399
"0.80-0.85",1,0.00540540540540541,185,-0.028218139595018,0.275548226234399
"0.85-0.90",0,0,185,0,0.275548226234399
"0.90-0.95",4,0.0216216216216216,185,-0.0828986262477499,0.275548226234399
"0.95-1.00",0,0,185,0,0.275548226234399
