"id","Cosine_score"
"181517",0.831
"181517",0.9283
"181518",0.9245
"181518",0.9042
"198914",0.7691
"181517",0.891
"167807",0.8386
"181517",0.8902
"181518",0.8927
"181517",0.8258
"167807",0.8354
"167807",0.8056
"181517",0.9039
"181518",0.8247
"181518",0.8945
"181518",0.8172
"198914",0.7716
"167807",0.8386
"181517",0.9283
"181517",0.891
"214155",0.7651
"181515",0.815
"181517",0.8902
"181517",0.9039
"181515",0.8404
"167807",0.8354
"198914",0.7716
"181515",0.8174
"181517",0.8258
"167655",0.7613
"167807",0.8056
"214133",0.7122
"181515",0.8161
"181517",0.831
"181515",0.8933
"181515",0.9137
"198914",0.7691
"181515",0.9404
"181515",0.9035
"140046",0.9322
"167655",0.7924
"181517",0.9039
"19516",0.7703
"181515",0.8174
"181517",0.9283
"181515",0.8404
"214133",0.7122
"257078",0.8333
"181517",0.8258
"181515",0.9035
"181515",0.9404
"19723",0.7049
"181515",0.8161
"181515",0.815
"181517",0.8902
"19586",0.7232
"181517",0.891
"181515",0.9137
"181517",0.831
"181515",0.8933
