"Stratum","Count","pi","Total","pi_ln_pi","shannon_index"
"0.70-0.75",0,0,571,0,0.265294381818707
"0.75-0.80",10,0.0175131348511384,571,-0.0708371999415405,0.265294381818707
"0.80-0.85",12,0.021015761821366,571,-0.0811730135173662,0.265294381818707
"0.85-0.90",6,0.010507880910683,571,-0.0478700147855827,0.265294381818707
"0.90-0.95",9,0.0157618213660245,571,-0.0654141535742174,0.265294381818707
"0.95-1.00",0,0,571,0,0.265294381818707
