"Stratum","Count","pi","Total","pi_ln_pi","shannon_index"
"0.70-0.75",16,0.0132560066280033,1207,-0.0573097530917349,0.435564061360801
"0.75-0.80",16,0.0132560066280033,1207,-0.0573097530917349,0.435564061360801
"0.80-0.85",24,0.019884009942005,1207,-0.0779023573968435,0.435564061360801
"0.85-0.90",0,0,1207,0,0.435564061360801
"0.90-0.95",28,0.0231980115990058,1207,-0.0873100943710233,0.435564061360801
"0.95-1.00",64,0.0530240265120133,1207,-0.155732103409464,0.435564061360801
