"Stratum","Count","pi","Total","pi_ln_pi","shannon_index"
"0.70-0.75",6,0.0240963855421687,249,-0.0897757452346181,0.653589669653301
"0.75-0.80",4,0.0160642570281124,249,-0.0663639925356597,0.653589669653301
"0.80-0.85",16,0.0642570281124498,249,-0.176376814408027,0.653589669653301
"0.85-0.90",11,0.0441767068273092,249,-0.137811782571605,0.653589669653301
"0.90-0.95",17,0.0682730923694779,249,-0.183261334903391,0.653589669653301
"0.95-1.00",0,0,249,0,0.653589669653301
