"id","Cosine_score"
"181517",0.831
"181515",0.8174
"181515",0.8933
"181515",0.9137
"181515",0.8404
"167655",0.7613
"167655",0.7924
"181517",0.9039
"181517",0.8258
"181517",0.8902
"181517",0.9283
"198914",0.7691
"181517",0.891
"198914",0.7716
"181515",0.8161
"181515",0.815
"181515",0.9035
"181515",0.9404
"181517",0.8258
"181517",0.831
"181517",0.9283
"214155",0.7651
"167655",0.7924
"181517",0.891
"181517",0.9039
"181517",0.8902
"198914",0.7716
"198914",0.7691
"167655",0.7613
"181517",0.831
"181515",0.8161
"181515",0.8933
"181515",0.8404
"181515",0.9137
"167655",0.7924
"181517",0.9039
"181515",0.8174
"167655",0.7613
"181515",0.9035
"181517",0.8902
"181517",0.8258
"181515",0.9404
"181517",0.891
"181517",0.9283
"181515",0.815
