"id","Cosine_score"
"181518",0.9245
"181518",0.9042
"181515",0.8174
"181517",0.8258
"181515",0.8933
"167655",0.7613
"181515",0.8404
"181517",0.831
"181517",0.8902
"181517",0.891
"167655",0.7924
"181517",0.9039
"181518",0.8927
"181517",0.9283
"257946",0.9168
"14826",0.7497
"181518",0.8945
"181515",0.9137
"181515",0.9404
"181518",0.8172
"181515",0.9035
"181518",0.8247
"181515",0.8161
"181515",0.815
"214133",0.7122
"181515",0.9404
"181518",0.9042
"181515",0.815
"167655",0.7924
"181515",0.8161
"181518",0.9245
"167655",0.7613
"181518",0.8945
"140037",0.9123
"181517",0.9039
"181515",0.9137
"181515",0.8404
"181518",0.8172
"181515",0.9035
"181518",0.8247
"181517",0.891
"181517",0.831
"181517",0.8258
"181515",0.8174
"181517",0.8902
"181515",0.8933
"181518",0.8927
"181517",0.9283
"255475",0.721
"255480",0.7024
"292488",0.8653
"292489",0.7488
"255473",0.7275
"257946",0.9168
