"Stratum","Count","pi","Total","pi_ln_pi","shannon_index"
"0.70-0.75",3,0.00458715596330275,654,-0.0246995186366472,0.0869313538554181
"0.75-0.80",1,0.00152905198776758,654,-0.00991300818265627,0.0869313538554181
"0.80-0.85",3,0.00458715596330275,654,-0.0246995186366472,0.0869313538554181
"0.85-0.90",1,0.00152905198776758,654,-0.00991300818265627,0.0869313538554181
"0.90-0.95",2,0.00305810397553517,654,-0.0177063002168112,0.0869313538554181
"0.95-1.00",0,0,654,0,0.0869313538554181
