"Stratum","Count","pi","Total","pi_ln_pi","shannon_index"
"0.70-0.75",9,0.18,50,-0.308663717056547,0.68446385316544
"0.75-0.80",0,0,50,0,0.68446385316544
"0.80-0.85",0,0,50,0,0.68446385316544
"0.85-0.90",1,0.02,50,-0.0782404601085629,0.68446385316544
"0.90-0.95",2,0.04,50,-0.128755032994728,0.68446385316544
"0.95-1.00",3,0.06,50,-0.168804643005602,0.68446385316544
