"id","Cosine_score"
"181542",0.7693
"181517",0.9039
"181517",0.9283
"181517",0.891
"181517",0.831
"181517",0.8258
"189671",0.7471
"167655",0.7613
"181518",0.9245
"181518",0.9042
"167655",0.7924
"181518",0.8172
"181542",0.9894
"181517",0.8902
"181518",0.8945
"181518",0.8927
"181518",0.8247
"181517",0.8258
"140037",0.9123
"167655",0.7924
"181542",0.7693
"181517",0.9039
"181517",0.8902
"181517",0.831
"167655",0.7613
"181517",0.9283
"181517",0.891
"181542",0.9894
"167655",0.7924
"270580",0.9312
"167655",0.7613
"218563",0.7724
