"Stratum","Count","pi","Total","pi_ln_pi","shannon_index"
"0.70-0.75",2,0.00643086816720257,311,-0.0324543133866192,0.161431390891542
"0.75-0.80",0,0,311,0,0.161431390891542
"0.80-0.85",0,0,311,0,0.161431390891542
"0.85-0.90",10,0.0321543408360129,311,-0.110521151742289,0.161431390891542
"0.90-0.95",1,0.00321543408360129,311,-0.0184559257626342,0.161431390891542
"0.95-1.00",0,0,311,0,0.161431390891542
