"id","Cosine_score"
"167655",0.7613
"181515",0.815
"181515",0.9035
"181515",0.9404
"167662",0.8743
"167662",0.8386
"181515",0.8933
"167662",0.8609
"181515",0.8174
"167655",0.7924
"181515",0.9137
"181515",0.8404
"181515",0.8161
"181515",0.8174
"181517",0.891
"140037",0.9123
"167655",0.7613
"167655",0.7924
"181515",0.8161
"181517",0.831
"181515",0.9404
"181517",0.8258
"181517",0.8902
"181515",0.8933
"181515",0.815
"181517",0.9283
"181517",0.9039
"181515",0.9137
"181515",0.9035
"140045",0.773
"181515",0.8404
"257946",0.9168
"162545",0.8576
"181542",0.9894
"181515",0.9404
"181515",0.8174
"181542",0.7693
"181515",0.9137
"181515",0.815
"181515",0.9035
"181515",0.8161
"181515",0.8933
"59077",0.8029
"181515",0.8404
