"Stratum","Count","pi","Total","pi_ln_pi","shannon_index"
"0.70-0.75",2,0.00353982300884956,565,-0.0199776231879168,0.288299530405365
"0.75-0.80",2,0.00353982300884956,565,-0.0199776231879168,0.288299530405365
"0.80-0.85",3,0.00530973451327434,565,-0.0278135227034248,0.288299530405365
"0.85-0.90",4,0.00707964601769911,565,-0.035048009699303,0.288299530405365
"0.90-0.95",10,0.0176991150442478,565,-0.0714024891708389,0.288299530405365
"0.95-1.00",19,0.0336283185840708,565,-0.114080262455965,0.288299530405365
