"id","Cosine_score"
"181515",0.8933
"181517",0.8258
"181515",0.815
"181515",0.9035
"181515",0.8404
"181515",0.9137
"181517",0.9283
"181515",0.9404
"181517",0.8902
"181515",0.8161
"167655",0.7613
"181517",0.9039
"167655",0.7924
"164356",0.7918
"181517",0.831
"181517",0.891
"181515",0.8174
"167662",0.8743
"181515",0.9035
"181515",0.9137
"167662",0.8609
"167655",0.7613
"181515",0.8404
"181515",0.8933
"140045",0.773
"167662",0.8386
"181515",0.8161
"181515",0.9404
"140046",0.9322
"181515",0.815
"181515",0.8174
"167655",0.7924
"167655",0.7924
"19516",0.7703
"59127",0.8199
"167655",0.7613
"164356",0.7918
