"id","Cosine_score"
"181542",0.9894
"181542",0.7693
"181517",0.9039
"181517",0.831
"181542",0.7693
"181515",0.9035
"181515",0.8404
"181542",0.9894
"181515",0.9404
"181515",0.8933
"181517",0.8902
"140046",0.9322
"181517",0.8258
"181517",0.9283
"181515",0.815
"167655",0.7613
"167655",0.7924
"181515",0.8161
"181515",0.9137
"140045",0.773
"181515",0.8174
"181517",0.891
"181517",0.8258
"181518",0.9245
"181518",0.8927
"181517",0.9039
"181518",0.8247
"181518",0.8945
"181517",0.9283
"181517",0.8902
"181517",0.831
"181517",0.891
"181518",0.9042
"181518",0.8172
