"id","Cosine_score"
"181515",0.815
"181517",0.8902
"181517",0.831
"181518",0.9245
"181515",0.9137
"181518",0.8172
"181518",0.8247
"181517",0.9283
"181515",0.8174
"181515",0.8404
"167655",0.7924
"181517",0.9039
"181518",0.9042
"181515",0.8933
"181518",0.8927
"181517",0.8258
"181515",0.9035
"181518",0.8945
"167655",0.7613
"181515",0.8161
"181517",0.891
"181515",0.9404
"167655",0.7924
"181515",0.9137
"181515",0.815
"181515",0.9035
"167655",0.7613
"189671",0.7471
"181518",0.8927
"181515",0.8933
"181518",0.8172
"300474",0.7535
"181518",0.9245
"300474",0.7608
"181515",0.8174
"181518",0.8247
"181515",0.8404
"181518",0.8945
"140037",0.9123
"300474",0.7556
"181515",0.8161
"181515",0.9404
"181518",0.9042
"292488",0.8653
"292490",0.7402
"270580",0.9312
