"id","Cosine_score"
"118591",0.8087
"96792",0.972
"61578",0.8013
"61578",0.9611
"61358",0.8434
"327587",0.9386
"14826",0.7497
"118543",0.9653
"118562",0.9172
"118543",0.9684
"118548",0.9309
"314759",0.933
"118544",0.9672
"61358",0.7112
"61666",0.7332
"99144",0.9696
"118562",0.8188
"118548",0.9568
"314759",0.9265
"118543",0.965
"61358",0.858
"118548",0.9616
"314759",0.9236
"61666",0.7296
"99229",0.9723
"118544",0.9617
"99144",0.97
"118591",0.7841
"61358",0.8105
"118562",0.8976
"280849",0.9147
"248636",0.8177
"61666",0.8101
"118562",0.9611
"61358",0.8696
"314749",0.9057
"174538",0.827
"118543",0.9729
"118591",0.8202
"61578",0.905
"99229",0.9564
"280849",0.9363
"118544",0.9697
"118544",0.9547
"99074",0.9631
"99229",0.9564
"118544",0.9547
"278771",0.9198
"164851",0.9428
"280222",0.7673
"214133",0.8533
"201308",0.893
"292895",0.8192
"239689",0.9696
"99216",0.9686
"140037",0.9123
"239689",0.9755
"63773",0.9188
"118562",0.8976
"99229",0.9723
"99216",0.9675
"280849",0.9147
"63773",0.9048
"306339",0.9236
"168490",0.8458
"227362",0.8736
"63772",0.9136
"280221",0.729
"239689",0.965
"63773",0.9018
"306339",0.7689
"111651",0.7035
"81519",0.9536
"99599",0.9527
"171290",0.9166
"63772",0.9083
"314437",0.894
"81523",0.9536
"306339",0.9287
"118562",0.9172
"265209",0.801
"99835",0.9576
"265209",0.7237
"96834",0.972
"321894",0.9807
"92700",0.9647
"314438",0.894
"171290",0.8897
"173079",0.9074
"164851",0.9568
"321894",0.9435
"146634",0.8062
"321894",0.9555
"81519",0.9693
"61554",0.7708
"118564",0.8188
"222393",0.7595
"214133",0.7521
"155481",0.9318
"61554",0.7762
"214133",0.8934
"118544",0.9697
"118548",0.9616
"223634",0.9911
"321894",0.9633
"323138",0.8079
"173079",0.9842
"314137",0.8054
"99074",0.9668
"314437",0.7713
"239716",0.9735
"81523",0.952
"118562",0.9611
"118564",0.8013
"321894",0.9295
"239716",0.9818
"249467",0.8316
"321894",0.9417
"296757",0.9476
"239716",0.9502
"173079",0.8815
"239716",0.9829
"99599",0.9615
"173079",0.955
"249467",0.8158
"292895",0.8616
"61554",0.7759
"253390",0.8666
"283196",0.9049
"298790",0.9476
"283196",0.8974
"155494",0.9318
"253390",0.9014
"214133",0.7122
"321894",0.9412
"214133",0.7682
"164851",0.9488
"253390",0.8441
"118544",0.9672
"118544",0.9617
"171290",0.9034
"201308",0.9692
"239689",0.9364
"61554",0.7826
"61554",0.8585
"253390",0.897
"118548",0.9309
"140046",0.9322
"223634",0.9873
"173079",0.8807
"118562",0.8188
"223634",0.9657
"118548",0.9568
"280849",0.9363
"183769",0.8679
"174538",0.827
"19604",0.7918
"247880",0.8509
"314749",0.9057
"247880",0.8636
"327623",0.9416
"248255",0.8338
"63630",0.8022
"248635",0.8226
"19586",0.888
"99229",0.9564
"119064",0.7856
"19603",0.8357
"257078",0.8428
"314759",0.9265
"19604",0.8536
"92700",0.9647
"19604",0.8146
"248636",0.8177
"99599",0.9615
"99216",0.9675
"162576",0.724
"19586",0.8146
"247900",0.8081
"19604",0.71
"247900",0.8142
"248635",0.941
"99216",0.9686
"314759",0.933
"257078",0.8333
"96834",0.972
"327623",0.941
"99599",0.9527
"221971",0.8456
"327623",0.9716
"19586",0.7232
"314759",0.9236
"99655",0.9479
"248255",0.8179
"119064",0.7318
"327587",0.9386
"63606",0.8101
"19603",0.7904
"226535",0.8377
"63606",0.8194
"264487",0.758
"19603",0.7918
"327623",0.964
"283035",0.7302
"19586",0.8078
"183769",0.825
"63630",0.9488
"327623",0.9385
"247880",0.887
"92871",0.8921
"270793",0.9146
"226535",0.7895
"19586",0.7904
"327623",0.986
"327623",0.9411
"96792",0.972
"63606",0.9488
"99229",0.9723
