"id","Cosine_score"
"63605",0.8963
"170257",0.9556
"186573",0.9769
"63817",0.967
"170256",0.7705
"181518",0.8172
"324692",0.9247
"159279",0.9607
"159279",0.9647
"259055",0.768
"63840",0.967
"173912",0.8539
"159172",0.9551
"63605",0.9473
"160459",0.8079
"181518",0.9832
"266",0.8582
"314272",0.9204
"181517",0.8258
"63840",0.9712
"92700",0.9647
"181518",0.9042
"61666",0.8101
"63605",0.8867
"186573",0.9454
"92902",0.7562
"92902",0.8251
"186572",0.9769
"159152",0.9765
"118544",0.9697
"314272",0.9242
"167655",0.7613
"167655",0.7876
"181517",0.9039
"119241",0.7155
"324692",0.9242
"161014",0.8304
"63840",0.9262
"275102",0.9674
"63605",0.9255
"159172",0.9617
"63840",0.9471
"181517",0.9873
"146634",0.8062
"63817",0.8933
"181517",0.9806
"155433",0.7733
"165085",0.8236
"118544",0.9547
"181518",0.8927
"248635",0.8226
"45504",0.7679
"183769",0.8679
"172998",0.8342
"159152",0.9412
"63605",0.8761
"199131",0.7745
"61666",0.7296
"181518",0.8247
"181517",0.9283
"161014",0.8253
"173912",0.8872
"160482",0.8402
"266",0.8974
"63605",0.8776
"181517",0.831
"227974",0.8114
"63840",0.9516
"61666",0.7332
"240930",0.9149
"159172",0.962
"249188",0.8507
"159152",0.9502
"249188",0.8674
"63840",0.9358
"63817",0.9466
"275102",0.9694
"63605",0.9865
"266",0.8737
"146968",0.7061
"181517",0.8902
"248635",0.941
"99074",0.9668
"324694",0.966
"240930",0.8331
"183243",0.8254
"63817",0.8974
"63817",0.9703
"249188",0.9282
"172990",0.8657
"324694",0.9381
"173912",0.7635
"176842",0.7525
"170259",0.7745
"199131",0.8458
"189256",0.8216
"181517",0.891
"314272",0.9444
"186787",0.8495
"92902",0.8539
"275102",0.9832
"159259",0.9363
"159279",0.9531
"324694",0.968
"159259",0.9438
"170263",0.8913
"186572",0.9615
"92902",0.816
"63840",0.8801
"99074",0.9631
"63840",0.8787
"181518",0.9245
"183243",0.8088
"249188",0.9286
"259055",0.795
"118544",0.9672
"186787",0.8296
"141276",0.8553
"159172",0.9563
"181518",0.8219
"227974",0.991
"63817",0.9764
"159259",0.9334
"181518",0.8945
"172990",0.8437
"172990",0.8459
"266",0.9057
"63817",0.8808
"170256",0.956
"63605",0.9516
"173912",0.8091
"183769",0.825
"63605",0.9603
"183347",0.7338
"63817",0.8827
"63605",0.9703
"266",0.8536
"159279",0.9501
"227974",0.8197
"159181",0.937
"181518",0.9806
"63840",0.8972
"45504",0.7917
"63840",0.8963
"183243",0.8289
"181517",0.8691
"167655",0.7924
"63607",0.7332
"248636",0.8177
"63817",0.9602
"63817",0.918
"210463",0.8732
"118544",0.9617
"96708",0.8327
"159152",0.9345
"189658",0.7863
"310053",0.8937
"63605",0.8761
"321870",0.9768
"181517",0.831
"284183",0.9026
"164973",0.9473
"63817",0.967
"189660",0.9022
"173079",0.9074
"189642",0.9708
"181517",0.891
"252",0.8894
"321894",0.9295
"118549",0.9616
"63605",0.8963
"167655",0.7924
"63835",0.9549
"252",0.8721
"63605",0.9516
"344530",0.9314
"214140",0.8934
"63839",0.9142
"288928",0.9733
"155481",0.9318
"63990",0.9204
"254898",0.8712
"321894",0.9417
"164973",0.9488
"239711",0.9341
"181531",0.797
"176842",0.7525
"63990",0.8883
"201308",0.893
"140046",0.9322
"223656",0.9612
"189937",0.8772
"173079",0.955
"63835",0.8869
"310058",0.8746
"63839",0.8783
"167655",0.7876
"231514",0.8715
"288928",0.9396
"186572",0.9615
"321870",0.953
"249467",0.8158
"239711",0.9754
"231514",0.8892
"321894",0.9435
"63839",0.8731
"155485",0.8817
"199131",0.7745
"63605",0.9473
"181517",0.8902
"300474",0.7608
"63990",0.8586
"98202",0.916
"189660",0.7416
"324692",0.9247
"61666",0.8101
"63772",0.9136
"63605",0.9603
"63835",0.9538
"164851",0.9428
"173079",0.9842
"181517",0.9283
"173079",0.8807
"254898",0.8637
"288928",0.9435
"223632",0.9632
"118543",0.965
"288928",0.9506
"273356",0.8638
"63990",0.9255
"63817",0.9703
"189642",0.8239
"288928",0.9412
"275099",0.9763
"118543",0.9729
"252",0.8133
"170256",0.956
"63605",0.8776
"63773",0.9048
"63605",0.9255
"275099",0.9814
"63990",0.8658
"239711",0.9692
"306339",0.7689
"223634",0.9873
"118549",0.9473
"321894",0.9807
"63990",0.9142
"314272",0.9444
"240930",0.8331
"63835",0.9764
"181517",0.8691
"239689",0.9364
"301056",0.9183
"63817",0.9466
"111735",0.7035
"324693",0.9414
"310058",0.8829
"283196",0.8974
"239716",0.9735
"167655",0.7613
"275102",0.9832
"301054",0.8885
"63835",0.9712
"118549",0.9428
"45504",0.7917
"301054",0.9293
"140042",0.8968
"254898",0.8581
"45504",0.7679
"239689",0.9755
"63817",0.9764
"63990",0.8531
"306339",0.9236
"324694",0.968
"231507",0.8249
"164851",0.9568
"164851",0.9488
"63990",0.9262
"63605",0.9865
"324694",0.966
"239716",0.9502
"173937",0.8061
"63835",0.884
"223632",0.9844
"118543",0.9653
"321870",0.9667
"223634",0.9657
"142527",0.7122
"63835",0.901
"189937",0.8598
"321894",0.9633
"324693",0.938
"252",0.8791
"223656",0.9632
"98202",0.8202
"288928",0.9456
"181517",0.8258
"119241",0.7155
"288928",0.9462
"288928",0.9474
"146634",0.8062
"273357",0.8778
"155485",0.898
"280848",0.9253
"239716",0.9818
"223634",0.9911
"199131",0.8458
"63839",0.9471
"223632",0.9911
"240930",0.9149
"214140",0.7544
"273357",0.8971
"63835",0.9865
"181517",0.9806
"63817",0.918
"140396",0.7488
"278771",0.9198
"98202",0.9613
"81523",0.952
"63990",0.864
"314272",0.9242
"170256",0.7705
"186572",0.9769
"214140",0.8119
"283196",0.9049
"81523",0.9536
"63835",0.9103
"210463",0.8732
"63817",0.9602
"63839",0.9602
"306541",0.9252
"280849",0.9147
"321870",0.9469
"63773",0.9188
"63835",0.9204
"301056",0.7313
"280848",0.9034
"63605",0.8867
"181517",0.9873
"321870",0.9544
"181517",0.9039
"98202",0.8571
"252",0.8571
"275102",0.9674
"321870",0.956
"63817",0.8827
"252",0.9187
"265209",0.801
"280849",0.9363
"310053",0.9403
"239711",0.9626
"63817",0.8974
"300474",0.7535
"155494",0.9318
"249467",0.8316
"288928",0.935
"63607",0.7332
"278352",0.8196
"223656",0.9657
"275102",0.9694
"231514",0.8459
"63773",0.9018
"239689",0.965
"214140",0.7157
"164973",0.9309
"63839",0.8785
"201308",0.9692
"63839",0.9256
"170257",0.9556
