"Stratum","MQScore_Count","pi","Total","pi_ln_pi","shannon_index"
"0.00-0.05",1,0.00348432055749129,287,-0.0197194502291276,0.158153876297411
"0.05-0.10",4,0.0139372822299652,287,-0.0595566251517732,0.158153876297411
"0.10-0.15",1,0.00348432055749129,287,-0.0197194502291276,0.158153876297411
"0.15-0.20",0,0,287,0,0.158153876297411
"0.20-0.25",0,0,287,0,0.158153876297411
"0.25-0.30",1,0.00348432055749129,287,-0.0197194502291276,0.158153876297411
"0.30-0.35",0,0,287,0,0.158153876297411
"0.35-0.40",0,0,287,0,0.158153876297411
"0.40-0.45",0,0,287,0,0.158153876297411
"0.45-0.50",0,0,287,0,0.158153876297411
"0.50-0.55",1,0.00348432055749129,287,-0.0197194502291276,0.158153876297411
"0.55-0.60",0,0,287,0,0.158153876297411
"0.60-0.65",0,0,287,0,0.158153876297411
"0.65-0.70",0,0,287,0,0.158153876297411
"0.70-0.75",0,0,287,0,0.158153876297411
"0.75-0.80",1,0.00348432055749129,287,-0.0197194502291276,0.158153876297411
"0.80-0.85",0,0,287,0,0.158153876297411
"0.85-0.90",0,0,287,0,0.158153876297411
"0.90-0.95",0,0,287,0,0.158153876297411
"0.95-1.00",0,0,287,0,0.158153876297411
