"id","Cosine_score"
"181518",0.8247
"181517",0.9806
"181517",0.8691
"181517",0.8902
"181517",0.9283
"181518",0.9245
"263983",0.7136
"181518",0.9806
"181518",0.9832
"217704",0.7108
"167655",0.7924
"181518",0.8219
"253534",0.7336
"181517",0.831
"253534",0.8774
"167655",0.7613
"181517",0.9039
"181517",0.8258
"181517",0.9873
"181518",0.8927
"181518",0.8945
"217661",0.7108
"167655",0.7876
"253534",0.8958
"181518",0.9042
"181517",0.891
"181518",0.8172
"181518",0.9806
"231506",0.8142
"181515",0.9035
"173912",0.8872
"181517",0.9806
"181517",0.8902
"181517",0.8691
"223634",0.9873
"189660",0.7416
"167655",0.7924
"181515",0.815
"173912",0.7635
"223634",0.9657
"181517",0.8258
"181518",0.8172
"181515",0.9873
"181515",0.8161
"181517",0.9283
"140046",0.9322
"189660",0.9022
"181515",0.8174
"181517",0.9873
"181515",0.8933
"181515",0.8404
"181517",0.831
"173912",0.8539
"181518",0.8247
"173912",0.8091
"181517",0.9039
"231506",0.8484
"181518",0.9832
"199131",0.8458
"210463",0.8732
"181518",0.8927
"181518",0.8945
"199131",0.7745
"181515",0.9404
"223634",0.9911
"231506",0.8445
"167655",0.7613
"181518",0.9042
"181517",0.891
"217661",0.7108
"181515",0.9832
"181515",0.9137
"181518",0.9245
"167655",0.7876
"181518",0.8219
"248255",0.8338
"181517",0.9283
"228908",0.8227
"257078",0.8333
"292906",0.9095
"257078",0.8428
"270793",0.9146
"181517",0.8691
"228908",0.8074
"292504",0.8271
"248255",0.8179
"181517",0.831
"292906",0.8698
"181517",0.9806
"292504",0.8365
"170108",0.8599
"292906",0.8715
"181517",0.8258
"181517",0.891
"181517",0.9873
"228908",0.7266
"292906",0.8616
"228908",0.7745
"292895",0.8192
"162545",0.8576
"228908",0.8774
"228908",0.8999
"292906",0.9346
"181517",0.8902
"228921",0.7287
"181517",0.9039
"292895",0.8616
