"Stratum","Count","pi","Total","pi_ln_pi","shannon_index"
"0.70-0.75",1,0.025,40,-0.0922219863528484,1.15911060018861
"0.75-0.80",1,0.025,40,-0.0922219863528484,1.15911060018861
"0.80-0.85",5,0.125,40,-0.259930192709979,1.15911060018861
"0.85-0.90",5,0.125,40,-0.259930192709979,1.15911060018861
"0.90-0.95",7,0.175,40,-0.305019628385259,1.15911060018861
"0.95-1.00",2,0.05,40,-0.1497866136777,1.15911060018861
