"Stratum","MQScore_Count","pi","Total","pi_ln_pi","shannon_index"
"0.00-0.05",1,0.00188679245283019,530,-0.0118356169934833,0.0960579539895018
"0.05-0.10",4,0.00754716981132075,530,-0.0368798690220851,0.0960579539895018
"0.10-0.15",1,0.00188679245283019,530,-0.0118356169934833,0.0960579539895018
"0.15-0.20",0,0,530,0,0.0960579539895018
"0.20-0.25",0,0,530,0,0.0960579539895018
"0.25-0.30",1,0.00188679245283019,530,-0.0118356169934833,0.0960579539895018
"0.30-0.35",0,0,530,0,0.0960579539895018
"0.35-0.40",0,0,530,0,0.0960579539895018
"0.40-0.45",0,0,530,0,0.0960579539895018
"0.45-0.50",0,0,530,0,0.0960579539895018
"0.50-0.55",1,0.00188679245283019,530,-0.0118356169934833,0.0960579539895018
"0.55-0.60",0,0,530,0,0.0960579539895018
"0.60-0.65",0,0,530,0,0.0960579539895018
"0.65-0.70",0,0,530,0,0.0960579539895018
"0.70-0.75",0,0,530,0,0.0960579539895018
"0.75-0.80",1,0.00188679245283019,530,-0.0118356169934833,0.0960579539895018
"0.80-0.85",0,0,530,0,0.0960579539895018
"0.85-0.90",0,0,530,0,0.0960579539895018
"0.90-0.95",0,0,530,0,0.0960579539895018
"0.95-1.00",0,0,530,0,0.0960579539895018
