"id","Cosine_score"
"59145",0.8425
"343897",0.9572
"343897",0.9488
"343897",0.9639
"343897",0.9454
"343897",0.956
"327587",0.9386
"343897",0.9798
"343897",0.9512
"343897",0.9527
"140037",0.9123
"298790",0.9476
"59145",0.8425
"306473",0.7115
"248255",0.8179
"170108",0.8599
"343897",0.9454
"288066",0.8102
"288066",0.8478
"247876",0.8185
"247876",0.8532
"343897",0.9512
"343897",0.9572
"343897",0.9488
"343897",0.9639
"288066",0.8229
"343897",0.956
"306473",0.759
"343897",0.9527
"248255",0.8338
"270798",0.9146
"343897",0.9798
