"id","MQScore"
"119241","0.348258"
"119248","0.260205"
"167241","0.0227653"
"240930","0.0984455"
"280761","0.93979"
"275099","0.065737"
"183347","0.095324"
"170259","0.07020080000000001"
"159259","0.09955839999999999"
"159145","0.0957489"
"154850","0.016338299999999997"
"92894","0.253325"
"249627","0.11608399999999999"
"45504","0.0124774"
"189573","0.2107"
"140036","0.0104639"
"218954","0.265646"
"98202","0.010746299999999999"
"111735","0.0328436"
"63840","0.955155"
"61666","0.0685263"
"119246","0.272498"
"119262","0.215798"
"159146","0.097295"
"229164","0.063123"
"63607","0.691268"
"183875","0.317397"
"63839","0.939991"
"168020","0.0650102"
"63841","0.948109"
"111740","0.09483739999999999"
"227974","0.173004"
"142217","0.057379"
"252","0.0400325"
"277038","0.13302999999999998"
"282170","0.927688"
"92701","0.091894"
"186573","0.149428"
"186572","0.031247300000000002"
"210482","0.0898946"
"63605","0.9670000000000001"
"63817","0.956269"
"186573","0.149428"
"164851","0.16986700000000002"
"261","0.0556595"
"201308","0.308116"
"111735","0.0328436"
"280761","0.93979"
"199131","0.121004"
"155435","0.115008"
"111651","0.10127799999999999"
"301075","0.11578699999999999"
"275099","0.065737"
"119246","0.272498"
"314437","0.0895066"
"119248","0.260205"
"301056","0.107419"
"186572","0.031247300000000002"
"81519","0.0724879"
"186574","0.124402"
"223634","0.022246099999999998"
"63605","0.9670000000000001"
"2604","0.22543000000000002"
"63817","0.956269"
"92701","0.091894"
"296757","0.189937"
"249641","0.161628"
"282170","0.927688"
"119241","0.348258"
"118549","0.0291374"
"288792","0.76567"
"277038","0.13302999999999998"
"249703","0.183692"
"155494","0.0508559"
"322291","0.90422"
"321913","0.658267"
"63840","0.955155"
"223632","0.018853099999999998"
"63607","0.691268"
"214140","0.0857882"
"210482","0.0898946"
"63835","0.982218"
"322286","0.886922"
"61666","0.0685263"
"298790","0.12572"
"6823","0.100858"
"280761","0.93979"
"14826","0.296551"
"142217","0.057379"
"92701","0.091894"
"157301","0.743962"
"140036","0.0104639"
"275099","0.065737"
"111735","0.0328436"
"270569","0.032306"
"63835","0.982218"
"167241","0.0227653"
"139558","0.0406819"
"175029","0.052903"
"170259","0.07020080000000001"
"63840","0.955155"
"183348","0.142002"
"199131","0.121004"
"163084","0.30693400000000004"
"63605","0.9670000000000001"
"119246","0.272498"
"119241","0.348258"
"270602","0.0473234"
"186970","0.20208800000000002"
"98259","0.816497"
"155436","0.0228878"
"275100","0.0584764"
"240930","0.0984455"
"58761","0.752887"
"168020","0.0650102"
"2379","0.719827"
"118548","0.0295233"
"186573","0.149428"
"183908","0.121887"
"154850","0.016338299999999997"
"270793","0.046506599999999995"
"61666","0.0685263"
"186572","0.031247300000000002"
"163964","0.0321537"
"63607","0.691268"
"63817","0.956269"
"189573","0.2107"
"254894","0.24719499999999997"
"63630","0.793131"
"119248","0.260205"
