"Stratum","Count","pi","Total","pi_ln_pi","shannon_index"
"0.70-0.75",25,0.0469043151969981,533,-0.143510581580565,1.77518546700499
"0.75-0.80",64,0.120075046904315,533,-0.254515673192486,1.77518546700499
"0.80-0.85",122,0.228893058161351,533,-0.337502901108397,1.77518546700499
"0.85-0.90",96,0.180112570356473,533,-0.308744146977502,1.77518546700499
"0.90-0.95",170,0.318949343339587,533,-0.364470746359567,1.77518546700499
"0.95-1.00",179,0.335834896810507,533,-0.366441417786475,1.77518546700499
