"Stratum","Count","pi","Total","pi_ln_pi","shannon_index"
"0.70-0.75",4,0.0140845070422535,284,-0.0600377447470608,1.32440300837285
"0.75-0.80",24,0.0845070422535211,284,-0.208810175308163,1.32440300837285
"0.80-0.85",19,0.0669014084507042,284,-0.18093721803134,1.32440300837285
"0.85-0.90",36,0.126760563380282,284,-0.261818277427407,1.32440300837285
"0.90-0.95",173,0.609154929577465,284,-0.301947525893566,1.32440300837285
"0.95-1.00",52,0.183098591549296,284,-0.310852066965312,1.32440300837285
