"UniqueFileSources","id","MQScore","cosine_score"
"R894-3-EA.mzXML","118548","0.0295233",0.9309
"R894-3-EA.mzXML","118548","0.0295233",0.9568
"R894-3-EA.mzXML","118548","0.0295233",0.9616
"R894-3-EA.mzXML","118549","0.0291374",0.9428
"R894-3-EA.mzXML","118549","0.0291374",0.9473
"R894-3-EA.mzXML","118549","0.0291374",0.9616
"R894-3-EA.mzXML","118564","0.05870650000000001",0.8013
"R894-3-EA.mzXML","118564","0.05870650000000001",0.8188
"R894-3-EA.mzXML","140471","0.137942",0.7708
"R894-3-EA.mzXML","140471","0.137942",0.8107
"R894-3-EA.mzXML","140471","0.137942",0.8561
"R894-3-EA.mzXML","140533","0.0740332",0.8273
"R894-3-EA.mzXML","140533","0.0740332",0.8107
"R894-3-EA.mzXML","140533","0.0740332",0.7759
"R894-3-EA.mzXML","140533","0.0740332",0.7914
"R894-3-EA.mzXML","155481","0.0505157",0.9318
"R894-3-EA.mzXML","156024","0.276318",0.9628
"R894-3-EA.mzXML","156024","0.276318",0.9492
"R894-3-EA.mzXML","156024","0.276318",0.9814
"R894-3-EA.mzXML","156024","0.276318",0.9537
"R894-3-EA.mzXML","156024","0.276318",0.9827
"R894-3-EA.mzXML","156024","0.276318",0.9631
"R894-3-EA.mzXML","156046","0.27875900000000003",0.9356
"R894-3-EA.mzXML","156046","0.27875900000000003",0.952
"R894-3-EA.mzXML","156046","0.27875900000000003",0.9555
"R894-3-EA.mzXML","156046","0.27875900000000003",0.969
"R894-3-EA.mzXML","156046","0.27875900000000003",0.9827
"R894-3-EA.mzXML","156046","0.27875900000000003",0.9342
"R894-3-EA.mzXML","156052","0.180873",0.9814
"R894-3-EA.mzXML","156052","0.180873",0.9479
"R894-3-EA.mzXML","156052","0.180873",0.9569
"R894-3-EA.mzXML","156052","0.180873",0.9267
"R894-3-EA.mzXML","156052","0.180873",0.969
"R894-3-EA.mzXML","156052","0.180873",0.9423
"R894-3-EA.mzXML","156053","0.24059499999999998",0.952
"R894-3-EA.mzXML","156053","0.24059499999999998",0.9211
"R894-3-EA.mzXML","156053","0.24059499999999998",0.9628
"R894-3-EA.mzXML","156053","0.24059499999999998",0.944
"R894-3-EA.mzXML","156053","0.24059499999999998",0.9423
"R894-3-EA.mzXML","156053","0.24059499999999998",0.941
"R894-3-EA.mzXML","156055","0.280041",0.9281
"R894-3-EA.mzXML","156055","0.280041",0.9631
"R894-3-EA.mzXML","156055","0.280041",0.9174
"R894-3-EA.mzXML","156055","0.280041",0.9569
"R894-3-EA.mzXML","156055","0.280041",0.944
"R894-3-EA.mzXML","156055","0.280041",0.9555
"R894-3-EA.mzXML","156064","0.233656",0.9356
"R894-3-EA.mzXML","156064","0.233656",0.9281
"R894-3-EA.mzXML","156064","0.233656",0.9537
"R894-3-EA.mzXML","156064","0.233656",0.9479
"R894-3-EA.mzXML","156064","0.233656",0.941
"R894-3-EA.mzXML","156064","0.233656",0.919
"R894-3-EA.mzXML","162615","0.5637979999999999",0.9025
