"Stratum","Count","pi","Total","pi_ln_pi","shannon_index"
"0.70-0.75",39,0.12540192926045,311,-0.260363406353485,1.90759842292701
"0.75-0.80",38,0.122186495176849,311,-0.256861275219319,1.90759842292701
"0.80-0.85",54,0.173633440514469,311,-0.303998967019961,1.90759842292701
"0.85-0.90",115,0.369774919614148,311,-0.367874566362824,1.90759842292701
"0.90-0.95",138,0.443729903536977,311,-0.360547952826495,1.90759842292701
"0.95-1.00",142,0.456591639871383,311,-0.357952255144927,1.90759842292701
