"id","Cosine_score"
"257078",0.8333
"189658",0.7863
"181542",0.9894
"181542",0.7876
"167655",0.7876
"257078",0.8428
"181518",0.9806
"181518",0.8172
"189671",0.7471
"181518",0.8945
"181518",0.9832
"181542",0.7693
"181518",0.8247
"167655",0.7924
"181518",0.9245
"181518",0.8927
"167655",0.7613
"181542",0.8691
"248645",0.8177
"181542",0.8219
"181518",0.9042
"181518",0.8219
"207081",0.827
"181515",0.8161
"181515",0.9035
"63773",0.9048
"181515",0.8933
"181517",0.891
"181515",0.9873
"81523",0.952
"81523",0.9536
"181515",0.8404
"181517",0.9039
"181515",0.9832
"181517",0.9873
"181515",0.815
"189658",0.7863
"181515",0.9137
"63772",0.9083
"167655",0.7876
"167655",0.7613
"63773",0.9188
"181515",0.8174
"140037",0.9123
"181517",0.8902
"181517",0.9283
"63772",0.9136
"181517",0.9806
"63773",0.9018
"167655",0.7924
"181515",0.9404
"181517",0.8691
"181517",0.8258
"181517",0.831
"226535",0.7895
"181515",0.9832
"167700",0.8056
"181515",0.9035
"181515",0.8174
"167700",0.8945
"167655",0.7924
"181515",0.9404
"247875",0.8023
"248635",0.8226
"167700",0.9035
"167655",0.7613
"181542",0.7693
"181542",0.8691
"154765",0.8323
"181515",0.815
"257050",0.8333
"174848",0.8821
"167700",0.7693
"207082",0.8414
"181515",0.9873
"167700",0.9039
"181515",0.9137
"154743",0.8592
"154743",0.9014
"167700",0.7924
"181515",0.8933
"247875",0.8532
"221971",0.8456
"248635",0.941
"167655",0.7876
"181542",0.9894
"181515",0.8404
"167700",0.8382
"270793",0.9146
"167700",0.8609
"226535",0.8377
"181515",0.8161
"207081",0.827
"181542",0.7876
"181542",0.8219
"92871",0.8921
