"Stratum","Count","pi","Total","pi_ln_pi","shannon_index"
"0.70-0.75",21,0.0686274509803922,306,-0.183857241662772,1.91730956225331
"0.75-0.80",51,0.166666666666667,306,-0.298626578204676,1.91730956225331
"0.80-0.85",72,0.235294117647059,306,-0.340451525396782,1.91730956225331
"0.85-0.90",115,0.375816993464052,306,-0.367794418178922,1.91730956225331
"0.90-0.95",127,0.415032679738562,306,-0.364978914927161,1.91730956225331
"0.95-1.00",134,0.437908496732026,306,-0.361600883882996,1.91730956225331
