"Stratum","MQScore_Count","pi","Total","pi_ln_pi","shannon_index"
"0.00-0.05",1,0.0119047619047619,84,-0.052747819033849,0.408716354108455
"0.05-0.10",4,0.0476190476190476,84,-0.144977258939211,0.408716354108455
"0.10-0.15",1,0.0119047619047619,84,-0.052747819033849,0.408716354108455
"0.15-0.20",0,0,84,0,0.408716354108455
"0.20-0.25",0,0,84,0,0.408716354108455
"0.25-0.30",1,0.0119047619047619,84,-0.052747819033849,0.408716354108455
"0.30-0.35",0,0,84,0,0.408716354108455
"0.35-0.40",0,0,84,0,0.408716354108455
"0.40-0.45",0,0,84,0,0.408716354108455
"0.45-0.50",0,0,84,0,0.408716354108455
"0.50-0.55",1,0.0119047619047619,84,-0.052747819033849,0.408716354108455
"0.55-0.60",0,0,84,0,0.408716354108455
"0.60-0.65",0,0,84,0,0.408716354108455
"0.65-0.70",0,0,84,0,0.408716354108455
"0.70-0.75",0,0,84,0,0.408716354108455
"0.75-0.80",1,0.0119047619047619,84,-0.052747819033849,0.408716354108455
"0.80-0.85",0,0,84,0,0.408716354108455
"0.85-0.90",0,0,84,0,0.408716354108455
"0.90-0.95",0,0,84,0,0.408716354108455
"0.95-1.00",0,0,84,0,0.408716354108455
