"Stratum","Count","pi","Total","pi_ln_pi","shannon_index"
"0.70-0.75",5,0.0196850393700787,254,-0.0773207943815834,1.40271640662535
"0.75-0.80",28,0.110236220472441,254,-0.243085170045722,1.40271640662535
"0.80-0.85",17,0.0669291338582677,254,-0.180984471221888,1.40271640662535
"0.85-0.90",33,0.12992125984252,254,-0.265146776705582,1.40271640662535
"0.90-0.95",100,0.393700787401575,254,-0.366993732689152,1.40271640662535
"0.95-1.00",34,0.133858267716535,254,-0.26918546158142,1.40271640662535
