"Stratum","Count","pi","Total","pi_ln_pi","shannon_index"
"0.70-0.75",15,0.0819672131147541,183,-0.205035733749116,1.61966313003942
"0.75-0.80",35,0.191256830601093,183,-0.316365208728526,1.61966313003942
"0.80-0.85",34,0.185792349726776,183,-0.312711865353327,1.61966313003942
"0.85-0.90",21,0.114754098360656,183,-0.248438459111901,1.61966313003942
"0.90-0.95",35,0.191256830601093,183,-0.316365208728526,1.61966313003942
"0.95-1.00",17,0.092896174863388,183,-0.220746654368024,1.61966313003942
