"Stratum","Count","pi","Total","pi_ln_pi","shannon_index"
"0.70-0.75",36,0.0679245283018868,530,-0.182673378209891,1.6979157399483
"0.75-0.80",37,0.069811320754717,530,-0.185834880140324,1.6979157399483
"0.80-0.85",100,0.188679245283019,530,-0.314661664256241,1.6979157399483
"0.85-0.90",82,0.154716981132075,530,-0.288726294832296,1.6979157399483
"0.90-0.95",172,0.324528301886792,530,-0.365218481347221,1.6979157399483
"0.95-1.00",158,0.29811320754717,530,-0.360801041162328,1.6979157399483
