"Stratum","Count","pi","Total","pi_ln_pi","shannon_index"
"0.70-0.75",11,0.0635838150289017,173,-0.175198610050251,1.68080985267354
"0.75-0.80",30,0.173410404624277,173,-0.30383136638768,1.68080985267354
"0.80-0.85",59,0.341040462427746,173,-0.366875692976483,1.68080985267354
"0.85-0.90",29,0.167630057803468,173,-0.299386573241779,1.68080985267354
"0.90-0.95",25,0.144508670520231,173,-0.27953985110254,1.68080985267354
"0.95-1.00",21,0.121387283236994,173,-0.255977758914806,1.68080985267354
