"Stratum","MQScore_Count","pi","Total","pi_ln_pi","shannon_index"
"0.00-0.05",1,0.00793650793650794,126,-0.0383831897377101,0.301439362841934
"0.05-0.10",4,0.0317460317460317,126,-0.109523414153384,0.301439362841934
"0.10-0.15",1,0.00793650793650794,126,-0.0383831897377101,0.301439362841934
"0.15-0.20",0,0,126,0,0.301439362841934
"0.20-0.25",0,0,126,0,0.301439362841934
"0.25-0.30",1,0.00793650793650794,126,-0.0383831897377101,0.301439362841934
"0.30-0.35",0,0,126,0,0.301439362841934
"0.35-0.40",0,0,126,0,0.301439362841934
"0.40-0.45",0,0,126,0,0.301439362841934
"0.45-0.50",0,0,126,0,0.301439362841934
"0.50-0.55",1,0.00793650793650794,126,-0.0383831897377101,0.301439362841934
"0.55-0.60",0,0,126,0,0.301439362841934
"0.60-0.65",0,0,126,0,0.301439362841934
"0.65-0.70",0,0,126,0,0.301439362841934
"0.70-0.75",0,0,126,0,0.301439362841934
"0.75-0.80",1,0.00793650793650794,126,-0.0383831897377101,0.301439362841934
"0.80-0.85",0,0,126,0,0.301439362841934
"0.85-0.90",0,0,126,0,0.301439362841934
"0.90-0.95",0,0,126,0,0.301439362841934
"0.95-1.00",0,0,126,0,0.301439362841934
