"Stratum","Count","pi","Total","pi_ln_pi","shannon_index"
"0.70-0.75",13,0.0474452554744526,274,-0.144621619474617,1.38956672088799
"0.75-0.80",18,0.0656934306569343,274,-0.178867205375381,1.38956672088799
"0.80-0.85",38,0.138686131386861,274,-0.273980269974978,1.38956672088799
"0.85-0.90",31,0.113138686131387,274,-0.246545138536462,1.38956672088799
"0.90-0.95",43,0.156934306569343,274,-0.290631035035999,1.38956672088799
"0.95-1.00",33,0.12043795620438,274,-0.254921452490556,1.38956672088799
