"Stratum","MQScore_Count","pi","Total","pi_ln_pi","shannon_index"
"0.00-0.05",1,0.00175131348511384,571,-0.0111162683181366,0.0903350708273635
"0.05-0.10",4,0.00700525394045534,571,-0.0347537292366803,0.0903350708273635
"0.10-0.15",1,0.00175131348511384,571,-0.0111162683181366,0.0903350708273635
"0.15-0.20",0,0,571,0,0.0903350708273635
"0.20-0.25",0,0,571,0,0.0903350708273635
"0.25-0.30",1,0.00175131348511384,571,-0.0111162683181366,0.0903350708273635
"0.30-0.35",0,0,571,0,0.0903350708273635
"0.35-0.40",0,0,571,0,0.0903350708273635
"0.40-0.45",0,0,571,0,0.0903350708273635
"0.45-0.50",0,0,571,0,0.0903350708273635
"0.50-0.55",1,0.00175131348511384,571,-0.0111162683181366,0.0903350708273635
"0.55-0.60",0,0,571,0,0.0903350708273635
"0.60-0.65",0,0,571,0,0.0903350708273635
"0.65-0.70",0,0,571,0,0.0903350708273635
"0.70-0.75",0,0,571,0,0.0903350708273635
"0.75-0.80",1,0.00175131348511384,571,-0.0111162683181366,0.0903350708273635
"0.80-0.85",0,0,571,0,0.0903350708273635
"0.85-0.90",0,0,571,0,0.0903350708273635
"0.90-0.95",0,0,571,0,0.0903350708273635
"0.95-1.00",0,0,571,0,0.0903350708273635
