"Stratum","MQScore_Count","Cosine_Score_Count"
"0.01-0.06",8,0
"0.06-0.11",9,5
"0.11-0.16",2,9
"0.16-0.21",4,6
"0.21-0.26",1,28
"0.26-0.31",0,33
"0.31-0.36",1,NA
"0.36-0.41",1,NA
"0.41-0.46",0,NA
"0.46-0.51",0,NA
"0.51-0.56",1,NA
"0.56-0.61",0,NA
"0.61-0.66",0,NA
"0.66-0.71",0,NA
"0.71-0.76",3,NA
"0.76-0.81",5,NA
"0.81-0.86",0,NA
"0.86-0.91",1,NA
"0.91-0.96",0,NA
"Shannon_Index",2.06448972281058,1.34186590298276
