"Stratum","MQScore_Count","Cosine_Score_Count"
"0.01-0.06",22,10
"0.06-0.11",13,16
"0.11-0.16",15,21
"0.16-0.21",1,16
"0.21-0.26",4,13
"0.26-0.31",4,15
"0.31-0.36",2,NA
"0.36-0.41",0,NA
"0.41-0.46",1,NA
"0.46-0.51",0,NA
"0.51-0.56",2,NA
"0.56-0.61",0,NA
"0.61-0.66",1,NA
"0.66-0.71",1,NA
"0.71-0.76",5,NA
"0.76-0.81",3,NA
"0.81-0.86",2,NA
"0.86-0.91",0,NA
"0.91-0.96",0,NA
"Shannon_Index",2.11283474768226,1.76746658456808
