"Stratum","Count","pi","Total","pi_ln_pi","shannon_index"
"0.70-0.75",14,0.25,56,-0.346573590279973,1.94909381903905
"0.75-0.80",16,0.285714285714286,56,-0.357932276712962,1.94909381903905
"0.80-0.85",11,0.196428571428571,56,-0.319678939237582,1.94909381903905
"0.85-0.90",14,0.25,56,-0.346573590279973,1.94909381903905
"0.90-0.95",13,0.232142857142857,56,-0.339021970224231,1.94909381903905
"0.95-1.00",6,0.107142857142857,56,-0.239313452304332,1.94909381903905
